name,date,text,Polarity,Subjectivity
Jessica Redford HF '89,2024-05-05T23:47:53.000Z,just felt this magnitude earthquake has occurred near thatcher utah at,0.1,0.4
cjoanporter,2024-05-05T23:47:47.000Z,this is so disappointing bc its such a fun movie and was great to see on the big screen imax and dolby theaters near me were packedbooked all weekend long,0.07857142857142856,0.43571428571428567
✵ Don't follow me plz,2024-05-05T23:47:42.000Z,the five village on a truce and its near kakashi,0.1,0.4
CRYPTO-TRADING,2024-05-05T23:47:41.000Z,unlock moneymaking alerts like profit on wif in our trial sol pepe rndr wif btc nap near ray fet jup bonk avax apt leo kava ftm btc eth shib arb doge xrp sui,0.35,0.7
Anthony Dohrmann,2024-05-05T23:47:37.000Z,i have a pretty nice plane and id never let her anywhere near it,0.31666666666666665,0.7999999999999999
Dallas Long ☆,2024-05-05T23:47:37.000Z,id buy several of his next drinks meals dam near wana give him a bro hugg,0.03333333333333333,0.13333333333333333
The Duke of Fester,2024-05-05T23:47:35.000Z,having a store with actual taste near me its stepford here sterile tell you what send these to me and ill put them on and wear them photograph it and post it,-0.13333333333333333,0.5
Eric Oliver,2024-05-05T23:47:32.000Z,either being cut off by mudslides and flash floods near ventura ca in january or having a highend ef pass six miles to the west of my home in suburban omaha ne nine days ago,0.05,0.2
₳iφA,2024-05-05T23:47:31.000Z,then men dont belong near children ever the level of stupidity in social media is unreal,-0.15555555555555556,0.4888888888888889
K.N.D,2024-05-05T23:47:25.000Z,i wish i lived near my sister i would go chill with her on days like these,0.1,0.4
Justin Tinsley,2024-05-05T23:47:23.000Z,part and of family matters was flames still is but the strategy behind that from kendrick with mtg and not like us just feels damn near textbook not like us is gonna be song of the summer contender and that in itself is wild as hell,-0.06666666666666668,0.5
Jeff Dehnhardt,2024-05-05T23:47:20.000Z,these lists are always controversial but i have never ever never ever seen brian may anywhere near the top,0.3833333333333333,0.6166666666666667
not yrbsns,2024-05-05T23:47:15.000Z,he is damn near fossilizing before our eyes the one thing going for him is he still has more skin than the crypt keeper,0.3,0.45
JayCee I SUFFER NO FOOLS OR TRAITORS,2024-05-05T23:47:14.000Z,netanyahu putin trump or hitler its getting damn near impossible to tell the difference between them well except for donnies ruddy orange face,-0.2833333333333333,0.7
Brett Wright,2024-05-05T23:47:11.000Z,years ago today tornadic university was open for class near tahoka tx i got a c for shaky video lol,0.1416666666666667,0.5249999999999999
jamie robinson,2024-05-05T23:47:08.000Z,theirs no easing back in needed though hes trained day in day out with the team if tonali and willock are fully fit long staff gets no where near the match day squad miley will be back up,0.09000000000000001,0.24000000000000005
薫,2024-05-05T23:47:03.000Z,there are two visually interesting shops near kichijoji station cats are cute too,0.3666666666666667,0.6333333333333333
DontPassAwayPlayin,2024-05-05T23:47:01.000Z,not just black lol he damn near the niggas of all niggas,0.24444444444444446,0.5111111111111111
BalloonBoi,2024-05-05T23:46:59.000Z,some of us watch football play golf on the weekends and have full time jobs its damn near impossible to consume wrestling content all the time,-0.07222222222222223,0.65
Kaylee B,2024-05-05T23:46:58.000Z,this happens for damn near every artist that show will be sold out during the week of calm down,0.08148148148148147,0.47962962962962963
Monkeh Putler,2024-05-05T23:46:56.000Z,less silly special effects and more trench digging and perhaps the zsu wouldnt be in near constant retreat,0.04841269841269843,0.4577380952380952
eigerjoch,2024-05-05T23:46:55.000Z,third day the average human can do just fine for three days without food near the fco in london there was a lady on hunger strike against the iranian regime for weeks last year,0.061111111111111116,0.24444444444444444
BearcatFIJI,2024-05-05T23:46:52.000Z,it looks like a near repeat of last season bengals are back to being burnt toast once again,0.03333333333333333,0.15555555555555556
Alex Kennedy,2024-05-05T23:46:51.000Z,israel defense forces on twitterx earlier today about ten launches were detected that crossed from near the rafah crossing towards the kerem shalom area a short time later fighter jets led by the gaza division attacked the launcher that carried out the launches,0.02,0.24
Rayop,2024-05-05T23:46:50.000Z,i noclipped into the ground near the void and it did that i thought it looked cool,0.22499999999999998,0.525
AnnRuth,2024-05-05T23:46:50.000Z,i shop at the the rexall near where i live in ottawa their prices are competitive and their buy one get one free sales are great especially on vitamins,0.2872727272727273,0.6900000000000001
Juice Freely,2024-05-05T23:46:49.000Z,id say the organized movement of people actually cheering on a terrorist organization is a lot scarier your whole thing is people were near someone possibly being racist vs people literally telling us that hamas is good and should be supported,0.2,0.5
Michael Gibbs,2024-05-05T23:46:46.000Z,a bloody good song nowhere near good enough to better heres where the story ends,0.19999999999999996,0.5833333333333334
7,2024-05-05T23:46:42.000Z,damn near just described rat nigga you down bad,-0.2518518518518518,0.4518518518518519
Ken A Struck,2024-05-05T23:46:33.000Z,a cursory review of the trump years should make any sane person say wtf he was the worst president of my years he should never be anywhere near our national defense ever again,-0.4666666666666666,0.7999999999999999
Joplin News First,2024-05-05T23:46:32.000Z,car traveling leaves roadway overturning violently near neosho of the occupants were thrown from the dodge charger driver charged felony dwi,0.1,0.4
Whirligiginator,2024-05-05T23:46:30.000Z,i ran out without my i heard stories but my first time experiencing it took me by surprise and genuinely felt like an idiot left her a message saying that what she did was totally inappropriate and disturbing she tried to give me the money but i didnt want her near me,-0.07857142857142858,0.511904761904762
Literal Glass Of Beer,2024-05-05T23:46:30.000Z,the fair near me is setting up hella excited,0.3916666666666666,0.6833333333333332
Leadhead2,2024-05-05T23:46:28.000Z,she is not allowed on a quarter of her state because the indians dont want her anywhere near them,0.1,0.4
ᏣᎳᎩ ᏥᏍᏛᎾ,2024-05-05T23:46:25.000Z,nah im not a murderer like angela davis im also not a racist like angela davis so i am better off not being near her im sorry the red man wont be your red guard,0.019999999999999997,0.38
packwolf445.bsky.social,2024-05-05T23:46:24.000Z,oh i know i have to shave facial hair like near daily its fucking awful i hate it you could like maybe ask astro about shaving tho,-0.34,0.45999999999999996
Urbanchaos399,2024-05-05T23:46:21.000Z,well if fallout is based near where the massive enclave basehq is it would make sense to add vehicles that are tanks and such or in a area where walking is to hazardous for the player so a vehicle is needed,0.175,0.7
Ɯιℓ∂ℓуɄηwιєℓ∂у Ⓥ,2024-05-05T23:46:19.000Z,but i consider myself as a spiritual being in the sense that i have personal experience with socalled supernatural which is a bs phrase bc everything is part of nature so supernatural is an oxymoron events like soul wandering and neardeath experiences,0.08333333333333333,0.39166666666666666
casper ★ AC 2024,2024-05-05T23:46:19.000Z,hmm i want to make a youtube video essay in the near future,0.05,0.2625
Shant,2024-05-05T23:46:15.000Z,my man family love me so bad me n my mother n law damn near friends honey,-0.03333333333333328,0.5555555555555555
N0VEMBER L19HTN1N9,2024-05-05T23:46:15.000Z,lqqkie here they will be rolling streets near you soon in armored trucks,0.1,0.4
Colorado Storm Chasers,2024-05-05T23:46:14.000Z,dont be afraid of tornadoesbe afraid of the turkeys that ran into the road while i was doing mph near canadian tx,-0.36666666666666664,0.7333333333333334
Neil McMahon,2024-05-05T23:46:13.000Z,media using ai for good let it do the nearimpossible grunt work have humans put it to good use a fantastic nerdout in the today weve used ai to analyse one million words from budget speeches from treasurers since,0.6,0.7000000000000001
Dotty,2024-05-05T23:46:07.000Z,no he wouldnt be nowhere near drake,0.1,0.4
REVIRAL,2024-05-05T23:46:05.000Z,setup and not intentionally is damn near the same thingset up or not intentionally dont matter if he still took what he took but now theyre js saying it wasnt intentional they didnt know it had what it had whats so hard to understand,-0.0638888888888889,0.35555555555555557
Ellie,2024-05-05T23:46:05.000Z,btc analysis on d chart wait for the confirmation join for updates eth bnb ena wif near fet ar arb lever wbtc bch rune dot wld twt syn agix ethw,0.1,0.4
Asuka Best Girl,2024-05-05T23:45:59.000Z,aint no way on earth someone stuck their dick anywhere near that,0.1,0.4
MAGA LADY,2024-05-05T23:45:57.000Z,breaking joe biden is proposing that americans will need to welcome gaza refugees into the united states in the near future would you support this yes or no,0.3,0.47500000000000003
John Galt,2024-05-05T23:45:56.000Z,shes in on the grift she shouldnt be anywhere near mal,0.1,0.4
Laughatsaltygeelong,2024-05-05T23:45:54.000Z,you realise its freekicks not paid nothing about what frees tiges give away explain how an oppo club average say frees away but when play tigers only give away and this rings on near every single club against tigers what you think oppo are perfect only against tigers,0.14642857142857144,0.669047619047619
Alan Robinson-Orr ‍,2024-05-05T23:45:53.000Z,nowhere near accurate had the independent candidate who was protesting against labours position on gaza labour would have won handsomely even if you add reforms vote to the tories result,0.25,0.5395833333333333
InnovX Systems,2024-05-05T23:45:49.000Z,this is likely the final version of the design is capable of mach and has some visual improvements near the cockpit we may design a version with variable dihedral for the main wings although thats unlikely,-0.004761904761904761,0.5190476190476191
Gunnar Helman,2024-05-05T23:45:48.000Z,hopefully not near me,-0.05,0.4
‧͙⁺˚*･༓☾ Eros Golden ☽༓･*˚⁺‧͙,2024-05-05T23:45:40.000Z,he is in a mood might be best not to come near wars in his veins today,0.55,0.35
LowρUFO,2024-05-05T23:45:40.000Z,nah ive been near bears they just want your food but are pretty scared of you,0.175,0.7
WOOD TV8,2024-05-05T23:45:38.000Z,a motorcyclist was hospitalized after a crash near holland sunday evening deputies said,0.1,0.4
Austin,2024-05-05T23:45:36.000Z,whats new hes damn near always hurt,0.11818181818181818,0.42727272727272725
The Big Lebowski,2024-05-05T23:45:33.000Z,this right here coach has no business being near the ref after the game he clearly confronts the ref as you can see pointhand gesture before the ref reacts coach got in refs personal space yeah ref reacted but if you think he got what he deserved you are part of the problem,0.017142857142857133,0.4038095238095238
CRYPTO-TRADING,2024-05-05T23:45:33.000Z,sign up now for our day free trial and access gains ena dbz wif btc voxel mew hook sersh jup aave sol ondo pepe pendle ordi bch chz mnt tao etc xec rune fet agix shib mkr wif near ethfi jto dot,0.25,0.6000000000000001
Paul Chapman,2024-05-05T23:45:31.000Z,open your heart to jesus be saved and linger near the eastern gate ill be along shortly,-0.1,0.5499999999999999
Kevin Wilson,2024-05-05T23:45:31.000Z,i did end up having a near miss at this section of the bayers road mup on the way out of town as someone emerged from the driveway at speed without checking traffic great stuff,0.45,0.575
prettyBLK,2024-05-05T23:45:28.000Z,yall be salty i dont settle for yall weird bullshit you got one time to leave a bad taste in my mouth and i be so cool if ion friend zone you ah damn near never hear from me again,-0.18749999999999994,0.6791666666666666
C.L.,2024-05-05T23:45:28.000Z,jokic played like shit lmao point near triple double is shit,0.06,0.6
Connor Hesse,2024-05-05T23:45:21.000Z,wait im confused why every baddies was allowed to fight and then you see biggie in the back near nick being held back by security and wait when did dj sky get on stage,-0.07500000000000001,0.275
Edna Wellthorpe (parody ffs).,2024-05-05T23:45:19.000Z,wouldnt let her near my beef bayonet,0.1,0.4
classiccarhead,2024-05-05T23:45:18.000Z,i doubt any women would want to go near you anyways,0.1,0.4
Trey,2024-05-05T23:45:15.000Z,not guaranteed to play games next season then priority backwards u had almost enough to be in nd round bad injuries getting gassed out der ad get a bad stinger damn near passed off a bump yep dat wolf pack probably wouldve beat our ass,-0.24999999999999992,0.4388888888888889
Ron Earles,2024-05-05T23:45:14.000Z,we ran there yesterday morning noticed a new duck nesting house near the west bridge great hike rosie,0.34545454545454546,0.5348484848484848
Davarius Caryn,2024-05-05T23:45:13.000Z,fan phrase near assault criticism always think,0.1,0.4
CRYPTO-TRADING,2024-05-05T23:45:11.000Z,print out banger trades like gain on btc in trial ego ena btc sol aevo memeai pepe every ondo wif ethfi eth ace ckb ordi pendle xec flr sats bsv chz avax btt inj ar near bome etc op polyx doge,0.1,0.4
(((James Stillwell))),2024-05-05T23:45:10.000Z,as a lifelong gentile whose country has funded his war with a near blank check i want my money back,0.0,0.25
just some bloke,2024-05-05T23:45:08.000Z,its always weird seeing a reference near me on the internet in my head everyones in europe or america,-0.2,0.7
FOX 11 Los Angeles,2024-05-05T23:45:08.000Z,injured in shooting near long beach nightclub click the image to read more,0.18333333333333335,0.43333333333333335
Ian Murphy,2024-05-05T23:45:05.000Z,with three locations strategically placed near jfk ord and lax airports apc is a recognised international shipper that wants to expand its international availability,0.07500000000000001,0.125
The Worldview Monitor,2024-05-05T23:45:05.000Z,breaking ceasefire talks between israel and hamas have ended israel has vowed a military operation in the very near future,0.01,0.24833333333333332
r/dasia,2024-05-05T23:45:04.000Z,tbh too many ppl been waiting for drake to have this downfall which is why theres damn near nothing that can really sway this in his favor nothing drake says can top anything kendrick has said even if drake came w receipts,0.325,0.4
Val Hayden 𐌅𐌀𐌋᛫𐌇𐌀𐌝𐌃𐌄𐌍,2024-05-05T23:45:03.000Z,hell snap the tongs at us if we go anywhere near the grill,0.1,0.4
CryptoIQ,2024-05-05T23:45:03.000Z,ethethereum is on a strong uptrend currently consolidating within a falling wedge pattern correction seems to have finished approaching the upper trendline of the wedge a successful breakout could lead to a bullish wave in the near future keep watch,0.18333333333333335,0.37261904761904757
Moose,2024-05-05T23:44:59.000Z,if you didnt win this giveaway i have a few more coming in the near future im going to be giving away in the near future a signed and psa graded rookie nba player card ill reveal the player at another time a signed tshirt by a knicks legend and a signed jersey of an,0.10000000000000003,0.38125
Mr. Devin Andrews,2024-05-05T23:44:56.000Z,i am not a fan of either listening to their attitude era commentary with king acting like a year old whos never seen a woman before jr regurgitating garbage catchphrases makes that era damn near unwatchable for me regardless yes they were just as important,0.15000000000000002,0.4
Visegrád 24,2024-05-05T23:44:54.000Z,filipino experts stated yesterday that they believe china has started artificial islandbuilding near pagasa in the west philippine sea,-0.25,0.7
ravenswood revanchist,2024-05-05T23:44:54.000Z,lakeside pride is back to practicing near our house and i gotta say shout out to the one trumpet player youre killing it you know who you are,0.05,0.2
marcia garcia,2024-05-05T23:44:53.000Z,rndr tng trng n tng t mc la vi mc tng cc ng tin khc nh avax link v near cng tng gi,0.1,0.4
suzie ❀,2024-05-05T23:44:50.000Z,our time is near thank you for your words ryn,0.1,0.4
Kat,2024-05-05T23:44:49.000Z,i had it when i was damn near in one eye i spent the weekend terrified i would lose vision in my right eye i was fortunate to have a dr who got me on medication asap,0.17142857142857143,0.4339285714285714
#1Rule-is2-4give,2024-05-05T23:44:46.000Z,hebrews nkjv for the law made nothing perfect on the other hand there is the bringing in of a better hope through which we draw near to god and inasmuch as he was not made priest without an oath amen,0.36875,0.56875
Androw,2024-05-05T23:44:44.000Z,yeah like the excess of freedom bombing in irak libia yemen afganistan siria yugoslavia and the casual event that every country where nato enter the army of a certain country in north of americas make a lot of military bases near to the oil hypocrites,-0.07142857142857145,0.4845238095238096
TOKEN.CACHE,2024-05-05T23:44:39.000Z,locate a token cache near you first person to find the via gps coordinates wins go to to unlock remaining coordinates and begin your search happy hunting ledger balance eth address,0.3625,0.48333333333333334
Jupe Scorner,2024-05-05T23:44:35.000Z,coming to an elementary school near you,0.2,0.65
AMBALI .D. ABUJA BARBER,2024-05-05T23:44:35.000Z,dear god am not perfect and am not the best please anyday my success is near dont let me ruin it with my attitude amen,0.225,0.42500000000000004
Muriel Aragão,2024-05-05T23:44:29.000Z,barra and ondina got good options like ondina apart and vila gal pretty views near the ocean,0.35000000000000003,0.6666666666666666
Triple Team Traffic,2024-05-05T23:44:27.000Z,travel advisory on the downtown connector crash in a left lane headed south near th street exit delays around crash site,0.05,0.2
Sir Juicy Smulliett,2024-05-05T23:44:27.000Z,trump was the only person that got cheered anywhere near as much as checo,0.10000000000000002,0.5333333333333333
contro,2024-05-05T23:44:26.000Z,researchers at the university of southern denmark have developed an innovative autonomous drone system capable of uninterrupted longduration operations near powerlines equipped with advanced perception and navigation abilities the drone,0.21250000000000002,0.425
Cameron,2024-05-05T23:44:26.000Z,was at hour fitness shooting hoops with my buddy listened to both of them back back in the car i tell ya that kdot joint damn near ruined the vibe,0.03333333333333333,0.13333333333333333
Yours Truly ACP,2024-05-05T23:44:25.000Z,pretty much just by leveling up via scanning scavenging etc you get the most in online dives it seems im about level i think so its somewhere near there maybe a few levels lower than that if i remember right,0.18928571428571428,0.45595238095238094
Lyra Belacqua,2024-05-05T23:44:22.000Z,this has nothing to do with obama muslims have been in this country long before obama was even a senator heres the first mosque i saw in outside toledo and the one thats been in my neighborhood near columbus long before obama was president,0.05000000000000001,0.3166666666666667
UniNearAsi,2024-05-05T23:44:21.000Z,near and asi will hit in this cycle,0.1,0.4
Adrienne,2024-05-05T23:44:21.000Z,thats a lie she was going viral way before that for doing tiktok dances after scoring blocking a shot with one shoe talking trash im nowhere near baton rouge and i was hooked way before that championship game,-0.15000000000000002,0.4
FSD & Chill,2024-05-05T23:44:19.000Z,lmaoo is this anywhere near brampton,0.1,0.4
Diversity & Dragons,2024-05-05T23:44:18.000Z,this is turning into the little video that could my list of the top pieces of early dd art started out near the bottom of my last and has gained a ton of momentum over the last few days check it out if you havent already link below,0.04464285714285714,0.2761904761904762
Peri The Dorky One,2024-05-05T23:44:17.000Z,oh for sure i call my cat trash panda pretty regularly hes blackwhite and likes side swiping the trash cans when hes near them,0.2125,0.5914529914529915
Pyrorufus,2024-05-05T23:44:13.000Z,the renaissance fair near me always sells chocolate covered cheesecake on a stick im not sure how its supposed to be renaissance food,0.18333333333333332,0.7296296296296297
Junkyard Dave,2024-05-05T23:44:12.000Z,sorry to hear that at least if it happens is a wickedly old life i wish most of my old pets lived that long one dog did but the rest nowhere near that sorry either way and hope for the best either way,0.049999999999999996,0.4888888888888888
WSOCTV,2024-05-05T23:44:12.000Z,hey there responding to an ax on i near i ridge road area any injuries or transports thanks,0.15000000000000002,0.30000000000000004
leejcobb,2024-05-05T23:44:08.000Z,oh really so in america you shouldnt attack trump because he is what the authoritarian dictator he praises and showed in what he intends to be if gd forbid he gets near wh again,0.15000000000000002,0.30000000000000004
Michelle Devine,2024-05-05T23:44:07.000Z,i do it through boredom i would have no hair left if i was sitting near him i wouldnt sit near him dress like that for work nor touch him with a foot pole,0.06666666666666667,0.26666666666666666
Spleanicus,2024-05-05T23:44:05.000Z,im not one for banning stuff but jfc those things have to be curtailed damn near had a collison as a car with led headlights crested a hill coming the other way and temporarily blinded me,-0.012499999999999997,0.3875
Jason Mundean,2024-05-05T23:44:04.000Z,aww dude dont follow me damn near everyone who does ends up muting me,0.2,0.65
MaduroDive,2024-05-05T23:44:03.000Z,mesmerizing fish tornado spotted near aguni island in okinawa japan dive into the breathtaking beauty of nature captured by,0.4666666666666666,0.7000000000000001
Emmanuel Cazeau-Wagnac,2024-05-05T23:44:02.000Z,edgeoff ball lb prospect working on his bend and explosiveness coming to an near you coaches be ready to visit the product on the field great stuff,0.3666666666666667,0.5499999999999999
𝚁𝚊𝚒𝚗 ▽,2024-05-05T23:44:02.000Z,if you get that damn sharpie near me ill tell him myself,-0.2,0.7
jose,2024-05-05T23:43:59.000Z,hes nowhere near that elite tier,0.1,0.4
JuniorJr.,2024-05-05T23:43:59.000Z,he wont be anywhere near the chop,0.1,0.4
Mark Pippin,2024-05-05T23:43:59.000Z,its not self defense to pursue someone even if they almost killed you second earlier once the clear and present threat to your lifebody is gone you cant go kill the guy that threatened your lifebody also you cant selfdefense others near you,2.3129646346357427e-18,0.21388888888888888
MBTA,2024-05-05T23:43:57.000Z,blue line delays of about minutes due to signal problem near wood island,-0.008333333333333331,0.2916666666666667
milkydraws,2024-05-05T23:43:56.000Z,its the kind of stupid i never ever want near me ever,-0.03333333333333332,0.7666666666666666
The Baseball Dog,2024-05-05T23:43:55.000Z,the shot of the photo behind the plastic curtain near the end is one of the better shots youll ever see in a film,0.06666666666666665,0.5333333333333333
Martin Indoors,2024-05-05T23:43:48.000Z,i liked it think the short running time gave it a realistic everything going to shit feel ive not been convinced of dunst in most roles but she was excellent in this really held everything together aside from a jarring plothole near the end a decent movie,0.28148148148148144,0.5555555555555557
Gordog Ramsey,2024-05-05T23:43:47.000Z,japan studio had something of the best paid game directos and devs on the countryand were near a support studiothe last games they did were gravity rush who sold so little than barely paid the development,0.09375,0.29444444444444445
Creepy_Carol,2024-05-05T23:43:45.000Z,every civil war journal near the end is like union officer these slavers will pay the wages of sin confederate officer every time i close my eyes i see my wife bouncing on bbc,0.1,0.4
vic //,2024-05-05T23:43:45.000Z,its very very smart to save up your coins for an item where another player doesnt need to be near you ex pass card level discard cards etc these help you get rid of cards on your own while still being able to decode and collect coins the best proximity card,0.4957142857142857,0.6321428571428571
fلاbby,2024-05-05T23:43:43.000Z,do not play bachata around me i will dance with whoever is near me,0.1,0.4
trico,2024-05-05T23:43:43.000Z,me too i grew up near sly stones house in sf i saw larry graham and graham central station at the circle star theater in san carlos ca in one of the best shows ever no one looked or has looked hotter playing a bass guitar,0.23750000000000002,0.3625
Charles-Hadrien de Khatai,2024-05-05T23:43:42.000Z,its the africain area in paris near to montmartre,0.1,0.4
omizu1963,2024-05-05T23:43:41.000Z,many ajpw supporters hope that you will be back to ajpw in near future,0.15,0.25625
Test Account1,2024-05-05T23:43:35.000Z,near bsgstblender debebadefee,0.1,0.4
Loony T,2024-05-05T23:43:33.000Z,that mf was dam near perfect he didnt waste nan bar and went at bout people lol,0.42500000000000004,0.5249999999999999
Black Ken,2024-05-05T23:43:32.000Z,you could say the save fucking thing about country music rap and country are damn near the same when it comes to the cultural dynamics but it doesnt get shitted on nearly as much,-0.04,0.32500000000000007
Nevada DOT Vegas,2024-05-05T23:43:29.000Z,cleared road closed on i northbound near n us all lanes closed,-0.03333333333333333,0.19999999999999998
John Hubbs #StopWarInUkraine,2024-05-05T23:43:28.000Z,yearold dead teens hurt as gunfire erupts near scene of buffalo massacre,-0.05,0.4
T,2024-05-05T23:43:28.000Z,occupation forces storm hani abdel razeks house near diwan aldababat,0.1,0.4
Brandon Alloe,2024-05-05T23:43:25.000Z,my house lol i live in a mobile home in a trailer park in a rural pa town near an airport no one to bother me,0.2590909090909091,0.4
☆Skull☆,2024-05-05T23:43:20.000Z,i honestly didnt expect this to happen near the starting of this year yet im not even surprised this happened at my old school i hated it there,-1.850371707708594e-17,0.5333333333333333
DILLIGAF,2024-05-05T23:43:19.000Z,what about the department of social services computer system that cost near to b they pulled just at the last moment where did all that taxpayers money go too hmm,0.044444444444444446,0.17777777777777778
Rozalyn Nwa,2024-05-05T23:43:17.000Z,the ones in aba dey knack with dat their hijab oo dem no de comot am and them no dey even wear pant inside na always quickie na only their brothers de knack them and some truck pushers dat sleeps in ama hausa there normal person no go fit near dem odour no go gree you,0.1625,0.6124999999999999
Jhonwick,2024-05-05T23:43:15.000Z,top trending searches in market read more bake egld icp near ksm sol ata matic luna,0.3666666666666667,0.4666666666666666
World of X,2024-05-05T23:43:15.000Z,chicagos annual cinco de mayo parade was abruptly halted and canceled sunday amid reports of gangrelated violence near the route according to chicago police,-0.09166666666666667,0.5444444444444444
vault,2024-05-05T23:43:12.000Z,who the fuk taught them how to lay bricks was it stevie wonder no gaurdlines or spirit level its no where near stright house will literally crack in half,-0.033333333333333326,0.2833333333333333
Anti,2024-05-05T23:43:11.000Z,you stan the mcdonalds of the music industry do not come near me,0.1,0.4
CRYPTO-TRADING,2024-05-05T23:43:07.000Z,unlock profitable alerts like gain on doge in our trial btc eth sol ena doge pepe omni wif ghst shib xrp bome saga near fet matic ltc dot blz aca bnx vib syn waves mbox chess phb jto xno wrx,0.1,0.4
soyeon daily,2024-05-05T23:43:01.000Z,says the person who only listened to queencard and tomboy lmao western writers wrote majority of this song fyi soyeon was no where near it,0.175,0.6
Koppi_nyawr,2024-05-05T23:43:00.000Z,quills were near to mike eveland maze official music video via,0.1,0.4
Andrew Fox,2024-05-05T23:42:52.000Z,nowhere near,0.1,0.4
Silver Link,2024-05-05T23:42:50.000Z,dark horse near,-0.024999999999999994,0.4
Aiken Standard,2024-05-05T23:42:48.000Z,hamas says latest ceasefire talks have ended israel vows military operation in very near future,0.1325,0.41125
Toxic Avenger 1,2024-05-05T23:42:38.000Z,cia chief heads to qatar as hostage deal talks with hamas near collapse,0.1,0.4
Seeds Hotel,2024-05-05T23:42:35.000Z,good place to stay with famous location near with every city in kuala lumpur for easy booking contact with our team whatsapp office section a jalan metro wangsa wangsa maju kuala lumpur wilayah persekutuan kuala lumpur,0.43333333333333335,0.7083333333333334
Mr Phemluv,2024-05-05T23:42:34.000Z,pant rat partnear,0.0,0.0
Death by Bot,2024-05-05T23:42:34.000Z,exactly i do think discrimination and exclusion is a bit much given some mutants but if you have the ability to passively give people cancer just by standing near you bro i would not be your friend,0.18333333333333335,0.2833333333333334
Dark Goldenman,2024-05-05T23:42:32.000Z,there are a lotta irrelevant things in the world but your opinion on anything has to be near the top of that list,0.033333333333333326,0.6333333333333333
✰,2024-05-05T23:42:31.000Z,i thought it was just me damn near died,0.1,0.4
Joey,2024-05-05T23:42:28.000Z,my only enjoyment this weekend was knowing that girton and hitt still suck and darn near allowed us to win today,0.3,0.6
Alys,2024-05-05T23:42:26.000Z,hi read it liked it heres my take it was cool sometimes it was stupid other times where characters did stupid things to progress the plot it was heartwarming sometimes it was sad sometimes but nowhere near as much as a sad thing happening in your typical anime,-0.2046296296296296,0.7472222222222222
grizz hell da,2024-05-05T23:42:26.000Z,snoop goin enter this at some point probably on a track produced by hitboy and dont let big hit near a mic threats will be abundant lol,0.375,0.5375
joshie,2024-05-05T23:42:25.000Z,i hope people can actually get help if they need it but also dont be creepy and try to break into a houseyard tapping on windows pulling up chairs near windows to watch and listen and leaving gates open on private property,-0.08,0.475
Jackisback,2024-05-05T23:42:24.000Z,they all seem to feel comfortable and happy in his presence djt held an appropriate distance and shook their hands in a friendly but professional manner see how pleasant things can be when a grown can be near children and no one leaves traumatized,0.42976190476190484,0.6095238095238095
DC190,2024-05-05T23:42:23.000Z,im more irritated that not one pitcher can hold a runner near a base and the center fielder is playing in right field with a right hander up im waiting for lindor and marte to go ham on this squad,0.04523809523809522,0.5119047619047619
くもさん,2024-05-05T23:42:21.000Z,hello i understand it can be troublesome so i encourage avoiding it but for me this was a person doing video real crimes and a girl being hurt even if i draw uncomfortable things i dont want that person near me sorry the wording is difficult please take care,-0.24,0.74
Laura,2024-05-05T23:42:19.000Z,clay many of us would rather attend a party with lawrence than stand anywhere near you your lame attack on a journalist who went to report on a news worthy event is bizarre,0.16666666666666666,0.65
代发|出售软件,2024-05-05T23:42:15.000Z,near,0.1,0.4
代发|出售软件,2024-05-05T23:42:15.000Z,near,0.1,0.4
代发|出售软件,2024-05-05T23:42:15.000Z,near,0.1,0.4
Icky,2024-05-05T23:42:14.000Z,i know people that died from covid i know that died from the vaccine and that got guillane barre after getting vaccinated and then getting covid she was near death and is permanently disabled,-0.05,0.35
Mohammed Jawad,2024-05-05T23:42:14.000Z,simce last days our area is facing ppower fluctuation in the early mornings am please try to solve it sri ram nagaryousufguda near to al mashaq cafe,0.06666666666666667,0.25555555555555554
Hamdan Pirzada,2024-05-05T23:42:08.000Z,we need this world order to be established so that people can be liberated from the slavery of humans and can be put in the slavery of their creator the almighty allah we will revive the caliphate on the legacy of our prophet muhammad saw revival is near insha allah,0.1,0.4
David Purcell,2024-05-05T23:42:04.000Z,for those who dont want to join the i was right tombstone brigade drink with your nonfront brake hand dont drink near any kind of junction when the cycle lane says end assume that the road planner had yours in mind in the scenario in the video the mini,0.32857142857142857,0.611904761904762
",",2024-05-05T23:42:02.000Z,havent gone near the manhwa yet only seen the cover and some pic on twitter so i dont really know any of the characters but gl authors seriously need to stop wasting goldy gorgeous looks on villans it has really become damn annoying,0.009523809523809521,0.6095238095238095
Mecdi An,2024-05-05T23:41:57.000Z,hdrellez hour is near make a wish,0.1,0.4
Victory,2024-05-05T23:41:57.000Z,or near our dogs,0.1,0.4
HHH,2024-05-05T23:41:57.000Z,miss typing and near each other on keyboard,-0.012499999999999997,0.3875
HellBoundLycan,2024-05-05T23:41:56.000Z,this show started out crap and became something amazing i remember watching this zoids both versions and swat kats great shows that didnt get near enough love from their animation departments there were so many moments of repetition that it hurt,0.24285714285714288,0.6357142857142858
Charmaine,2024-05-05T23:41:55.000Z,im reserved but im no where near shy,-0.2,0.45
