name,date,text,Polarity,Subjectivity
MikeLuz1,2024-05-15T23:29:06.000Z,looks like investors are betting big on bitcoin gbtc sees a massive million inflow today,0.0,0.55
Sa₿rina / Emprendo Libre®,2024-05-15T23:29:04.000Z,urgente y,0.0,0.0
BitcoinFrog Sales Bot,2024-05-15T23:29:03.000Z,bitcoin frog just sold for btc at wed may gmt by,0.0,0.0
BitcoinFrog Sales Bot,2024-05-15T23:29:03.000Z,bitcoin frog just sold for btc at wed may gmt by,0.0,0.0
John,2024-05-15T23:29:01.000Z,silver at oz amc gme hymc,0.0,0.0
Bitcoiner Jobs,2024-05-15T23:29:00.000Z,bitcoin job opportunity is hiring a bitcoin adoption specialist client services onboarding new bitcoiners join the swan team apply here opportunities,0.13636363636363635,0.45454545454545453
MomoKemono,2024-05-15T23:28:57.000Z,uh id be years old find a way to hoard a shit ton of money into early bitcoin then be even younger and richer than i would have been if i chose blue ez,0.0,0.28
el hornero timbero,2024-05-15T23:28:56.000Z,why did bitcoin go up,0.0,0.0
Matt,2024-05-15T23:28:56.000Z,how i feel scrolling x owning bitcoin,0.0,0.0
Adam Simecka,2024-05-15T23:28:55.000Z,to be clear this is for layer bitcoin right,0.19285714285714287,0.4595238095238095
Bitcoin & Crypto News Feed,2024-05-15T23:28:54.000Z,learn about bitcoin price suppression and market manipulation through scam wicks understanding the tactics used in the crypto market is crucial for informed trading decisions,0.0,1.0
Redneck Bitcoin,2024-05-15T23:28:51.000Z,no,0.0,0.0
A1B2C3: CFA,2024-05-15T23:28:49.000Z,the solution is bitcoin,0.0,0.0
The Progressing Pilgrim,2024-05-15T23:28:47.000Z,no he is saying its a myth but you are so caught in your dogma that you cant see that i read your link which you apparently didnt and its says its inconclusive its a theory you dont understand an ontological difference,0.05,0.35
Bitcoin Dentist . com . au,2024-05-15T23:28:47.000Z,feels good buying bitcoin any bitcoin is good bitcoin,0.7,0.6000000000000001
AbangKilau,2024-05-15T23:28:46.000Z,,0.0,0.0
MarsTradeMaci,2024-05-15T23:28:46.000Z,next breakout incoming,0.0,0.0
Kill.Kranknozem,2024-05-15T23:28:42.000Z,making these collage headlines for orange pilling family friends and fools,0.0,0.0
Lance Nygaard,2024-05-15T23:28:40.000Z,what is bitcoin worth now,0.3,0.1
David Bailey $0.65mm/btc is the floor,2024-05-15T23:28:39.000Z,bitcoin americas greatest asset baga,1.0,1.0
Avant-Garde-Exists,2024-05-15T23:28:34.000Z,billion in spot bitcoin etfs millennium management reveals investment in sec filing,-0.1,0.6
V4BTC | thebitcoinway.com,2024-05-15T23:28:30.000Z,please dont leave your on an exchange happy to help you follow proper self custody protocols i dont take shortcuts,0.4,0.55
Tesllover,2024-05-15T23:28:30.000Z,,0.0,0.0
LILDAWG ON TELEGRAM,2024-05-15T23:28:28.000Z,debits linkables always lit,0.0,0.0
장코드(Version 1.0),2024-05-15T23:28:28.000Z,,0.0,0.0
シンFIREしたい社畜投資家,2024-05-15T23:28:24.000Z,,0.0,0.0
CSG,2024-05-15T23:28:16.000Z,its a property of the substance,0.0,0.0
BTC REVOLUTION,2024-05-15T23:28:15.000Z,you become a bitcoin maxi,0.0,0.0
Manki,2024-05-15T23:28:14.000Z,you should convince your uncle g to go all in on respect to you i admire you a lot,0.0,0.0
ratiofreedom,2024-05-15T23:28:12.000Z,is experiencing a monetary frustration another banking collapse regardless enjoy reliability in your money with are no counterparty risks that you need to worry about,0.4,0.5
Sameer,2024-05-15T23:28:10.000Z,see you soon btc mara clsk cifr iren wulf riot corz bitf btbt btdr hut hive wgmi mstr,0.0,0.0
Revee_hack,2024-05-15T23:28:06.000Z,compared to other cases ive dealt with yours is less complicated so if you want your account back message me im available aroundtheclock for all hacking services,-0.07833333333333332,0.36833333333333335
Briar castro,2024-05-15T23:28:05.000Z,no te enriqueces vendiendo bitcoin sino prestando dinero utilizando como garanta el bitcoin que no quieres vender,0.0,0.0
AltcoinTrade,2024-05-15T23:28:02.000Z,inverse hs is another confluence for a bounce here daily rsi has now completed the trendline support retest,0.0,0.0
Ben,2024-05-15T23:28:01.000Z,bitcoin on,0.0,0.0
Leiðtogi,2024-05-15T23:27:56.000Z,it didnt drop damn still first purchase of the day is in sats of,0.25,0.3333333333333333
JEFFERSON SILVA,2024-05-15T23:27:55.000Z,justamente isso bitcoin j realidade aproveitando o ensejo se o precisar de assessoria na aquisio imobiliria com criptomoedas em qualquer pas do mundo conte comigo,0.0,0.0
Leroy James Essel,2024-05-15T23:27:55.000Z,btc new reserve currency this bitcoin report is crazy via,-0.2318181818181818,0.6772727272727272
Diego,2024-05-15T23:27:55.000Z,lindo repunte del bitcoin,0.0,0.0
BitBilly,2024-05-15T23:27:55.000Z,ngl it actually went up because of the mstr,0.0,0.1
Huệ Trung,2024-05-15T23:27:54.000Z,n lc va chn ti rt ngon khng nn qu lu tin tri t tun trc ri cc t vng h tr k ln hn k iu zui ri,0.0,0.0
Paddy_stash,2024-05-15T23:27:52.000Z,market looks great yes just the m chart but if volume spikes here expect another big pump from nothing really slowing it down at this point imo,0.2111111111111111,0.33472222222222225
J Millz,2024-05-15T23:27:48.000Z,the bitcoin store,0.0,0.0
Science Genial,2024-05-15T23:27:47.000Z,il est possible dtre rmunr en bitcoin sur des plateformes adaptes ou sinon il y a rumble,0.0,1.0
Pir8te,2024-05-15T23:27:45.000Z,imagine if you could buy a memecoin called bitcoin,0.0,0.0
JAM1519,2024-05-15T23:27:41.000Z,why not just buy bitcoin instead leverage it if you want to get similar exposure like mstr,0.0,0.4
高老庄 -rdinals,2024-05-15T23:27:32.000Z,,0.0,0.0
Silver,2024-05-15T23:27:31.000Z,bitcoin falls to as hong kong crypto etfs fail to impress investors,-0.5,0.29999999999999993
CryptoSage dior,2024-05-15T23:27:30.000Z,it sounds like youre excited about and their focus on bitcoinbased and decentralized,0.375,0.75
BeccaAmilee,2024-05-15T23:27:28.000Z,k lets hope for k bitcoin this cycle and ill buy one from you that awd is a requirement i have a single quiver garage and will never give up skiing,-0.2857142857142857,0.6071428571428571
Júnior Oliveira,2024-05-15T23:27:24.000Z,voc foi bem parceiro tentando ajudar principalmente sobre o bitcoin deixa o estado bloquear todos os bens dele depois pede pra ele dar uma mamada e voc,0.0,0.0
CoinageBuzz,2024-05-15T23:27:23.000Z,what you need to know before the big change,0.0,0.1
The Wolf of Easy Street,2024-05-15T23:27:20.000Z,im just gonna hold bitcoin and alts can fuck off if i feel like gambling ill just deploy some leverage,-0.45,0.8
Revee_hack,2024-05-15T23:27:19.000Z,compared to other cases ive dealt with yours is less complicated so if you want your account back message me im available aroundtheclock for all hacking services,-0.07833333333333332,0.36833333333333335
とむい,2024-05-15T23:27:19.000Z,w,0.0,0.0
Grant Palmer FOX 25,2024-05-15T23:27:17.000Z,oklahoma bitcoin law just monday signed a bill into law that would protect oklahomans who own and mine and other digital assets what the law will exactly do,0.18125,0.40625
Ex(db)full ₿,2024-05-15T23:27:08.000Z,back to k,0.0,0.0
Crypto is the future,2024-05-15T23:27:06.000Z,btc a big chance in a million price,0.0,0.1
Nnamdi Okorafor,2024-05-15T23:27:05.000Z,go apeshit,0.0,0.0
CryptosRus,2024-05-15T23:27:00.000Z,in your opinion whats the best investment right now or,0.6428571428571428,0.4178571428571428
The Bitcoin Sovereign,2024-05-15T23:26:58.000Z,hey lotto addicts theres something better out there called,0.5,0.5
Trey,2024-05-15T23:26:52.000Z,on another note im really disappointed in the lack of succession gifs and memes on bitcoin twitter,-0.75,0.75
KwiiK,2024-05-15T23:26:50.000Z,whos leading the charge check out the top corporate holders as of and see whos investing big in the future of crypto,0.125,0.18125
MDB,2024-05-15T23:26:46.000Z,just like that we are at k bitcoin is never boring,0.5,1.0
Bitcoin Magazine,2024-05-15T23:26:46.000Z,the by digital copies now available in the store digital print,0.13333333333333333,0.13333333333333333
Tw0st,2024-05-15T23:26:45.000Z,savers are losersinvestors are winners hodlers are bigger winners,0.0,0.5
Osito,2024-05-15T23:26:45.000Z,femdom findom bitcoin onlyfans,0.0,0.0
Jevon Snoddy,2024-05-15T23:26:44.000Z,were all just setpets on the bitcoin farm,0.0,0.0
Revee_hack,2024-05-15T23:26:43.000Z,compared to other cases ive dealt with yours is less complicated so if you want your account back message me im available aroundtheclock for all hacking services,-0.07833333333333332,0.36833333333333335
Satoshi Nakamoto,2024-05-15T23:26:42.000Z,bitcoin lookin great,0.8,0.75
ThuanCapital.eth,2024-05-15T23:26:42.000Z,bitcoin spot etf today update bitwise bitb mua triu usd grayscale gbtc mua triu usd franklin ezbc mua triu usd ark arkb fidelity fbtc invesco btco vaneck hodl valkyrie brrr wisdomtree btcw blackrock ibit,0.0,0.0
tito santi,2024-05-15T23:26:39.000Z,who else is loving this surge,0.6,0.95
Aldo cs,2024-05-15T23:26:35.000Z,next to bitcoin k mey,0.0,0.0
f3.Trades.,2024-05-15T23:26:34.000Z,why so cheap,0.4,0.7
Revee_hack,2024-05-15T23:26:30.000Z,compared to other cases ive dealt with yours is less complicated so if you want your account back message me im available aroundtheclock for all hacking services,-0.07833333333333332,0.36833333333333335
Daniel Ribeiro Silva,2024-05-15T23:26:27.000Z,the moonbound train is leaving the station buckle up,0.0,0.0
f3.Trades.,2024-05-15T23:26:25.000Z,naaah still cheap af,0.4,0.7
Dr. Van Nostrand,2024-05-15T23:26:25.000Z,have you tried simply owning more bitcoin,0.25,0.4285714285714286
Martha,2024-05-15T23:26:24.000Z,latest project tracking daily volume of all f filings mentioning bitcoin since the spot etf launch,0.25,0.45
BabySpinoza,2024-05-15T23:26:24.000Z,study,0.0,0.0
Bitcoin Beans,2024-05-15T23:26:22.000Z,what is the meaning of all this keith but really got me curious,0.05,0.6
BA$Hir GoldenBoy.,2024-05-15T23:26:22.000Z,abi bitcoin is going to k ni,0.0,0.0
Patrick Biegel,2024-05-15T23:26:21.000Z,that has more upside potential,0.25,0.75
Crypto Mikey,2024-05-15T23:26:20.000Z,i did a capstone paper and built a website on how bitcoin could be used to combat the hyperinflation in zimbabwe at the time didnt buy any though sick,-0.7142857142857143,0.8571428571428571
Felipe Batelli | BIP-420,2024-05-15T23:26:19.000Z,infelizmente ele no entendeu o pior cego aquele que no quer ver,0.0,0.0
David Moadel,2024-05-15T23:26:16.000Z,bulletin for bitcoin bulls heres a mining stock you mustnt miss article i wrote for hut btc spy qqq dia meta nvda aapl tsla amzn intc amc nio gme,0.0,0.0
Lisbeth,2024-05-15T23:26:15.000Z,eth analysis on d chart join for updates btc pepe gme amc people bb not rez omni tao saga tnsr w ena ethfi bome fxs chz link cudos,0.0,0.0
Steffen Beyer,2024-05-15T23:26:14.000Z,money needs to be controlled by the people silver coins bitcoin maybe voluntary taxes i would certainly pay good employees not sure how to organise law and police yet thought about coding a world simulator running ai agents to play around,0.22142857142857142,0.6867724867724867
Wesley Trott,2024-05-15T23:26:12.000Z,which canadian banks are buying bitcoin and for what purpose exactly,0.25,0.25
Crypto Daddy,2024-05-15T23:26:10.000Z,what does it mean for companies to buy billions of dollars of bitcoin recently,-0.15625,0.46875
MDB,2024-05-15T23:26:09.000Z,save in to truly mitigate counterparty risk the decentralized nature of it ensures show more,0.5,0.5
Hackerone,2024-05-15T23:26:08.000Z,have your account been hacked i do ethical hacking for social media accounts and recoveries dm me for any hacking solution,0.11666666666666667,0.3333333333333333
Liam Stroud,2024-05-15T23:26:00.000Z,us inflation data from aprils ppi indicates persistent inflation likely keeping fed rates high and pressuring bitcoin prices despite bitcoins potential investors are moving towards treasury bonds as safer assets,0.05333333333333334,0.8466666666666667
abby,2024-05-15T23:25:57.000Z,i have gyatt to get myself a sugar mommy bitcoin etherium homework my account got hacked,0.0,0.0
salem.witch,2024-05-15T23:25:57.000Z,yes and its ironic that uds paramilitary whales use the patentip trolling to intimidate other naming communties when most of them are directly involved in the fraud and will be officially fucked uds first audit,0.05416666666666666,0.5347222222222222
Carlos,2024-05-15T23:25:56.000Z,buckle up for the next crypto sensation,0.0,0.0
Farokh (發咯),2024-05-15T23:25:55.000Z,oh look institutions are actually using etfs as a vehicle to buy bitcoin its almost like that was the goal this entire time,0.0,0.3625
Trey,2024-05-15T23:25:51.000Z,bitcoin etfs and funds taking off crackdowns on bitcoin privacy tools and potential selfcustody ramifications hereincoming dont welcome number go up at the expense of freedom go up wake up and speak up if youre in a position to do so,0.4,0.95
bullrun.news,2024-05-15T23:25:50.000Z,us houses mchenry says senate may be swayed if many democrats back crypto bill check the full article on our website,0.2833333333333333,0.35000000000000003
Boston Satoshi,2024-05-15T23:25:47.000Z,people who use fiat currency as a store of value theres a name for them we call them poor michael saylor,-0.4,0.6
Fernando Hacks,2024-05-15T23:25:46.000Z,compared to other cases ive dealt with yours is less complicated so if you want your account back message me im available aroundtheclock for all hacking services,-0.07833333333333332,0.36833333333333335
Jose JM,2024-05-15T23:25:45.000Z,esto es lo que bitcoin necesita para sostener su ath en,0.0,0.0
THICK ROSS,2024-05-15T23:25:45.000Z,you take bitcoin,0.0,0.0
JINHUA DONG,2024-05-15T23:25:44.000Z,register using the invitation code to get a usd reward immediately dong download link,0.0,0.0
The One and Only,2024-05-15T23:25:34.000Z,has anyone ever seen this bitcoin people speak of,0.0,0.0
とむい,2024-05-15T23:25:31.000Z,,0.0,0.0
Marcos Benegas-Lynch,2024-05-15T23:25:27.000Z,nobel a estos devs god save bitcoin,0.0,0.0
megan,2024-05-15T23:25:23.000Z,s kin nh ca nhng ngi nm gi di hn v s st gim trong kh khai thc lm ni bt sc mnh nn tng ca bitcoin,0.0,0.0
Murray Rothbot,2024-05-10T23:59:59.000Z,bitcoin fiat price btcusdt btcbrl r,0.0,0.0
Nickle Tipper,2024-05-10T23:59:58.000Z,another hour its may at am who is thinking about,0.0,0.0
David Vice,2024-05-10T23:59:57.000Z,trump buy bitcoin,0.0,0.0
CRYPTO NEWS,2024-05-10T23:59:56.000Z,news pepe fine banana mog btc news pepe fine banana mog btc xrp cal x pndc gold apc spx cat wsm gamer ftx sgme vra,0.4166666666666667,0.5
Crypto Happenings,2024-05-10T23:59:48.000Z,if you know you know we will tame bitcoin,-0.21666666666666667,0.21666666666666667
Space Cadet 2077,2024-05-10T23:59:48.000Z,this is what the gubberment thinks about,0.0,0.0
The Homeless Millionaire,2024-05-10T23:59:46.000Z,btc s funny that they think is only dropping to k that its done dropping just getting startedjune july,0.125,1.0
Dissolve DC,2024-05-10T23:59:45.000Z,true if you could get the population to understand bitcoin and the evils of what both parties are doing with the usd it would be the end of politics though because rn its all about stealing from the treasury sovereign states dissolve dc there i just saved us all the,0.35,0.65
SAMUEL KAVUMA,2024-05-10T23:59:42.000Z,to have a better secure future fix the money first to by,0.2875,0.38958333333333334
SAMUEL KAVUMA,2024-05-10T23:59:41.000Z,with bitcoin as a global form of money there will be no incentive for sitting around you better study to improve your livelihood proof of work will be the ultimate language that unites the world towards a common goal of making the future bright opening up so many possibilities,0.2,0.48928571428571427
SAMUEL KAVUMA,2024-05-10T23:59:41.000Z,equally we dont have to look any further or ask how we can do that because in satoshi nakamoto created the antidote to money printing if you care about the future is the stepping stone and layer on which we shall build a great civilization,0.2,0.40625
Analytic Valley Girl Chris,2024-05-10T23:59:38.000Z,dude i thought paying for bitcoin was higher than i could imagine,0.25,0.5
@champagnepapo87,2024-05-10T23:59:37.000Z,a cowboyrita and some of that bitcoin shit they have as a sponsor,-0.2,0.8
^starfury_,2024-05-10T23:59:32.000Z,variations on a theme,0.0,0.0
Bashir Ahmad,2024-05-10T23:59:31.000Z,bitcoin cash abc bitcoin cash abc is a version of bitcoin cash that follows the rules set by the abc development team bama,0.0,0.0
Manifest Yourself,2024-05-10T23:59:28.000Z,guided sleep meditation self acceptance self loveasmr via,0.0,0.0
Rickshaw,2024-05-10T23:59:28.000Z,seems like bitcoin actually,0.0,0.1
SAMUEL KAVUMA,2024-05-10T23:59:27.000Z,here i go again the last time i tried to predict the price of it went horribly seems like i cant predict the future but im giving it another shot check thread,-0.3333333333333333,0.3972222222222222
Game Geek Girl,2024-05-10T23:59:23.000Z,hitting the jackpot just got easier discover the top bitcoin slots sites with bitstarz leading the pack unmatched game selection and solid promos await,0.033333333333333326,0.3333333333333333
0xb1d,2024-05-10T23:59:22.000Z,omg did i just see bitcoin do the moonwalk its bouncing back like my aunt at a family reunion who else is ready to party,0.1,0.25
Zatoichi,2024-05-10T23:59:19.000Z,the fudge factor would do majority of folks in of people trying to time the market end up with a lot less bitcoin than they started with regardless how clever the methodology dca if dont understand the cycles ape in if you think you do dont sell at this juncture,0.0,0.45
Ramon Reloads,2024-05-10T23:59:09.000Z,precisamos juntar toda a bolha carnvora do e soltar o podcast os incagveis,0.0,0.0
Noticias24hrs,2024-05-10T23:59:01.000Z,help the growth of our h news by collaborating via or bolivares we are a news agency that provides information instantly and with your help we can continue to grow and function any detail is well received thank you,0.0,0.6666666666666666
CoinageBuzz,2024-05-10T23:59:00.000Z,a glimmer of hope for ethereum spot etfs sec gets the change it wanted,-0.1,0.6
Traders e Inversionistas Mx,2024-05-10T23:58:59.000Z,as en este momento,0.0,0.0
Rob Watson,2024-05-10T23:58:59.000Z,always stick to the plan gets hit in the mouth changes plan honestly drop into bitcoin and just forget about it,0.6,0.9
I am ready,2024-05-10T23:58:59.000Z,,0.0,0.0
CRYPTO MAMI,2024-05-10T23:58:54.000Z,ready to dive into cryptocurrencies check out our latest blog for a buyers guide on the top cryptos to invest in now and maximize your returns,0.39999999999999997,0.6333333333333333
Naijanote I @thecleotoken,2024-05-10T23:58:51.000Z,join to earn jack usdt rewards total rewards to be won starting date may end date june link,0.0,0.425
Rod,2024-05-10T23:58:43.000Z,ansioso pela nova insanidade criativa x projeto de marketing x bitcoin et bil milk shake dos emirados rabes herana do ablio,0.0,0.0
Tiny Hands Payne,2024-05-10T23:58:42.000Z,that is the value proposition of bitcoin unconfiscatable property that can be transported anywhere in the world if you can remember words,0.0,0.0
DarkNRG,2024-05-10T23:58:35.000Z,what are your thoughts of vulnerability to something such as the level,0.0,0.5
Milfahontas,2024-05-10T23:58:30.000Z,idk nothing about bitcoin but that just made me laugh hard af,0.004166666666666652,0.3208333333333333
RobinDesBois,2024-05-10T23:58:27.000Z,coming back from holidays few days before going back to work so im a bit away from the screen which is good sometimes we are very close to the bottom for bitcoin and ethereum just a few more chop before the up trend come back just be patient i got some stablecoins,0.125,0.2
John Jonzz.NYAN,2024-05-10T23:58:23.000Z,botanix labs will be one of the leading bitcoin ls this is why utility based team,0.0,0.0
DanoCrypto,2024-05-10T23:58:20.000Z,bitcoin is in the range can it make a big swing,0.0,0.1
Tim Johnson,2024-05-10T23:58:19.000Z,that and his progessive policies are destroying this country but bitcoin,-0.2,0.0
Realplayz,2024-05-10T23:58:19.000Z,this ape is ready for the weekend what a day back to k with haste,0.1,0.25
RebootCongress.net,2024-05-10T23:58:19.000Z,well i dont require ubi but i can promise you that ill match every government ubi dollar i get and go blow it all on gold land lead and bitcoin whos with me,-0.5,1.0
Naijanote I @thecleotoken,2024-05-10T23:58:17.000Z,jack is a next generation community driven on solana with utility audit kyc safu previous project x,-0.08333333333333333,0.08333333333333333
TheAceMaker,2024-05-10T23:58:11.000Z,ever wondered whats stopping you and keeping you apart from your dreams,0.0,0.0
mirai,2024-05-10T23:58:11.000Z,bitcoin,0.0,0.0
Dick Wonka,2024-05-10T23:58:03.000Z,are you okay peter its not like these were newly minted bitcoin they were owned by somebody before the etf was launched its not like the etf units are extra bitcoin on top of the ones in circulation mined hence the amount of bitcoin available for sale didnt change,0.30727272727272725,0.39090909090909093
abix,2024-05-10T23:58:02.000Z,sie denken wirklich sie werden alles outperformen whrend sie nicht mal bitcoin outperformen,0.0,0.0
jaytee,2024-05-10T23:58:01.000Z,and it will always be the bitcoin way,0.0,0.0
AtlasTitanNFT,2024-05-10T23:58:00.000Z,time is ticking very soon there wont be any more nfts to give away are ready for new homes drop your wallet address below lkrt,0.25909090909090904,0.43863636363636366
Amber Varma,2024-05-10T23:57:58.000Z,so you go online find one obscure article carrying one stray comment amongst million other incoherent statements from a bleachslinging orangutan and now claim clairvoyance by incessantly retweeting yourself sounds like your other bitcoin prophecies well done balaji,-0.15000000000000002,0.3055555555555555
Dave,2024-05-10T23:57:56.000Z,the ultimate debate whos worse dividend investors or investors,-0.2,0.8
boingo nandi bull,2024-05-10T23:57:53.000Z,jp morgan hold spot bitcoin etf,0.0,0.0
0xb1d,2024-05-10T23:57:51.000Z,perfect retest oh you thought the dip was over think again were just getting started buckle up crypto fam,1.0,1.0
CoinageBuzz,2024-05-10T23:57:46.000Z,bitcoins kimchi premium shrinks amidst south koreas fading crypto fervor,0.0,0.0
MasterMetals,2024-05-10T23:57:41.000Z,btcusd btcusd down last at,-0.07777777777777779,0.17777777777777778
Rachel Angela,2024-05-10T23:57:38.000Z,lfg fbg,0.0,0.0
Prince of Zamunda,2024-05-10T23:57:38.000Z,put up my entire life savings and sisters into bitcoin,0.0,0.625
MeanHash ₿ ✪,2024-05-10T23:57:38.000Z,even cuban is mad at biden about his bad bitcoin policy,-0.6624999999999999,0.8333333333333333
OrangeDonut (O.D),2024-05-10T23:57:36.000Z,the degens buy bitcoin because its in our dna,0.0,0.0
may guerreira,2024-05-10T23:57:34.000Z,maconheiro filho da putaeu amo aqueles cara demaizeeee que canal bom meu maior desvio de carter gostar do bitcoin eu sei,0.0,0.0
Turner Blockchain Capital LLC,2024-05-10T23:57:33.000Z,wells fargo reports exposure to grayscale and proshares bitcoin etfs,0.0,0.0
0xb1d,2024-05-10T23:57:32.000Z,haha dont hit the panic button yet yes might be dumping in the short term but lets not forget a huge move is still coming its like the calm before the storm buckle up crypto fam,0.22500000000000003,0.5625
Rody,2024-05-10T23:57:30.000Z,hanno gli iq congelati come bitcoin in inverno,0.0,0.0
Crypto Happenings,2024-05-10T23:57:24.000Z,but there are no longer just million thats why people are asking if everyone is buying x the daily supply why isnt the price rising if you know you know we will tame bitcoin,-0.10833333333333334,0.10833333333333334
EazyTech,2024-05-10T23:57:20.000Z,i have access to all hacking services,0.0,0.0
Alekcei Kozlov | BIP-420,2024-05-10T23:57:17.000Z,fell the b,0.0,0.0
"deep.xbt (◉,▣)",2024-05-10T23:57:17.000Z,imajin fading thedonaldtrump during the first bitcoin election,0.25,0.3333333333333333
Kevin McFarland,2024-05-10T23:57:16.000Z,scrounge up to invest in apple no tesla no bitcoin,0.0,0.0
Business News,2024-05-10T23:57:14.000Z,new post jpmorgan chase reveals portfolio of bitcoin exchangetraded funds has been published on ontime news,0.13636363636363635,0.45454545454545453
Business News,2024-05-10T23:57:13.000Z,new post jpmorgan chase reveals portfolio of bitcoin exchangetraded funds has been published on ontime news,0.13636363636363635,0.45454545454545453
Liberal tax enjoyer,2024-05-10T23:57:13.000Z,buy apple bitcoin,0.0,0.0
decypher,2024-05-10T23:57:12.000Z,community made x account community made website circulating supply free and fair distribution less than a month old m marketcap k holders lives on bitcoin t marketcap if its really going to be a meme supercycle,0.24666666666666667,0.4333333333333334
No Where To Go Be Here Now,2024-05-10T23:57:11.000Z,isnt bitcoin is pet rock,0.0,0.0
"SPROTO BUDDHA (,)",2024-05-10T23:57:10.000Z,its going to happen memecoins will become their own class independent of every other market and bitcoin will shine as supreme lord of all,0.15833333333333333,0.5
王遇白,2024-05-10T23:57:05.000Z,when you accidentally mine dogecoin instead of bitcoin,0.0,0.0
Polygen.bnb,2024-05-10T23:57:03.000Z,ngn hng ln nht nc m jpmorgan chase tit l vic nm gi etf giao ngay trong h s mi ca sec,-0.1,0.6
HODL,2024-05-10T23:57:02.000Z,this was predictable zoomers already beginning to shame millennials for not taking advantage of the cheat code over the last years this is likely to be the number one question your children and grandchildren will ask you why didnt you just buy,-0.06666666666666667,0.5222222222222223
David Torres,2024-05-10T23:57:00.000Z,is dead stupid losers stupid losers are dead satoshi nakamoto ad,-0.4000000000000001,0.5333333333333333
Boiler Room Bro,2024-05-10T23:56:52.000Z,this is accurate,0.4000000000000001,0.6333333333333334
Darth Dividends,2024-05-10T23:56:51.000Z,you bitcoin bros are so funny,0.25,1.0
FadedPolo,2024-05-10T23:56:50.000Z,sadly nope tether is a us government operation to keep crypto afloat while they usher in the cashless society for tether are the cheese in the rap trap to get clowns retards to cheerlead for the cashless society they otherwise never accept without btc,-0.4666666666666666,0.7000000000000001
bitgoddesses,2024-05-10T23:56:48.000Z,love the beanie,0.5,0.6
Cryptoyoog,2024-05-10T23:56:48.000Z,a recently discovered report reveals the secs cybersecurity vulnerabilities before a hack led to fake bitcoin etf approval in january the post undisclosed report reveals sec cybersecurity flaws before fake bitcoin etf approval hack appeared first on,-0.17,0.6366666666666667
BTC RedPill,2024-05-10T23:56:44.000Z,mstr notice couple things last week btc openclosed in a tight range despite wicks low volume last week which makes sudden jerky movements more likely poor jobs data poor consumer sentiment multiple earnings that were good on paper but the stock dumped,0.02012987012987012,0.4108225108225108
Engin Tezer,2024-05-10T23:56:42.000Z,burda dursun zaman gelince hatrlatacam yl mays aynda kripto ile vedalan ve bir daha asla iinde iinde coin bulunan hi bir eye bulamayn lale devri bitecek gerek yapay zeka,0.0,0.0
Thales,2024-05-10T23:56:40.000Z,the data suggests that the market leans slightly towards bullish sentiment with more call options than put options for both and however the market is experiencing weakness due to decreasing prices and volume the low levels of implied volatility,0.05208333333333334,0.33541666666666664
FSG Out!,2024-05-10T23:56:37.000Z,bitcoin k xrp but i have no idea what im on about,0.0,0.0
Hack,2024-05-10T23:56:36.000Z,im ready with some bitcoin to make money with your clones,0.2,0.5
Turner Blockchain Capital LLC,2024-05-10T23:56:36.000Z,bitcoin price flash crash raises chance of btc dip to k btc,0.0,0.0
Ship & Mine Co.,2024-05-10T23:56:33.000Z,dca buy and hodl the bitcoin way,0.0,0.0
Ben A,2024-05-10T23:56:32.000Z,again with the apocalyptic scenarios i agree if that happens then its the wild west and gold will reign in the more likely scenario where civilization really just the internet survives bitcoin will win,0.32,0.5
GaToBooTS +,2024-05-10T23:56:29.000Z,bring it down to k,-0.15555555555555559,0.2888888888888889
The Tepid Bull,2024-05-10T23:56:22.000Z,also havent you noticed lots of the same kinds of people always tend to be interested in bitcoincrypto cant be a coincidence thats where the fun term crypto bro comes from every hodler is like an annoying real estate agent trying to sell something like a ponzi scheme,-0.009999999999999998,0.4050000000000001
Mr. Wall Street,2024-05-10T23:56:17.000Z,is going to k and above as a next move i predicted the last moves you all should listen,0.0,0.05555555555555556
Don Rapalo,2024-05-10T23:56:06.000Z,just buy bitcoin and save it for them,0.0,0.0
Sandy Cheeks,2024-05-10T23:56:05.000Z,buy bitcoin,0.0,0.0
alana,2024-05-10T23:56:03.000Z,telling my mom to buy bitcoin lmao,0.6,1.0
Chittim,2024-05-10T23:55:58.000Z,so does bitcoin,0.0,0.0
I am ready,2024-05-10T23:55:56.000Z,,0.0,0.0
Tony Edward (Thinking Crypto Podcast),2024-05-10T23:55:54.000Z,jamie dimon bitcoin is a fraud and a pet rock how do we know satoshi wont come out of hiding and create more bitcoins jpmorgan other big banks buys bitcoin spot etfs and drives the price of bitcoin to new all time highs before the halving watch what they do not what,0.1278409090909091,0.3573863636363636
martin,2024-05-10T23:55:52.000Z,no compres bitcoin no compres bitcoin,0.0,0.0
FEARLESS CYBER HACKS,2024-05-10T23:55:51.000Z,sure for so long i have helped so your condition is not even as critical as those ive handled inbox me if you still want your account back im available for all hacking services,0.17,0.4977777777777777
Tony,2024-05-10T23:55:48.000Z,invest in bitcoin and play lots of cod and halo,0.0,0.0
Roque Mocan,2024-05-10T23:55:43.000Z,pero a la vez le juega a la ultraderecha gringa con sus polticas bitcoin antilgbt antiwoke as que somos un pas esquizofrnico,0.0,0.0
Brandon Huff,2024-05-10T23:55:43.000Z,so what does this mean if your company owns now would you care to retract your statement,-0.3125,0.6875
